split39_split0_ctg9	216595	443	C3K2Y6
split39_split0_ctg9	216595	306	C3K2Y5
split39_split0_ctg9	216595	211	C3K2Y4
split39_split0_ctg9	216595	2712	C3K2Y3
split39_split0_ctg9	216595	2782	C3K2Y2
split39_split0_ctg9	264730	98	Q48D31
split41_split0_ctg9	216595	299	C3K2Y0
split41_split0_ctg9	216595	42	C3K2X9
split41_split0_ctg9	216595	1381	C3K2X9
split41_split0_ctg9	205922	809	Q3K5X4
split41_split0_ctg9	220664	203	Q4K532
split41_split0_ctg9	216595	422	C3K2X6
split41_split0_ctg9	216595	391	C3K2X5
split41_split0_ctg9	220664	193	Q4K535
split41_split0_ctg9	216595	551	C3K2X3
split41_split0_ctg9	205918	189	Q4ZMP8
split41_split0_ctg9	384676	204	Q1IFW1
split41_split0_ctg9	205918	458	Q4ZMQ0
split41_split0_ctg9	216595	267	C3K2W9
split41_split0_ctg9	384676	120	Q1IFV8
split41_split0_ctg9	216595	179	C3K2W7
split41_split0_ctg9	351746	245	A5VXQ7
split41_split0_ctg9	205922	207	Q3K5Z9
split41_split0_ctg9	220664	355	Q4K545
split41_split0_ctg9	205918	200	Q4ZMQ7
split41_split0_ctg9	216595	248	C3K2W2
split41_split0_ctg9	216595	348	C3K2W1
split41_split0_ctg9	220664	219	Q4K549
split41_split0_ctg9	220664	123	Q4K551
split41_split0_ctg9	208964	863	Q9HWF5
split41_split0_ctg9	220664	235	Q4K554
split41_split0_ctg9	264730	261	Q48D59
split41_split0_ctg9	216595	413	C3K2V2
split41_split0_ctg9	77551	1017	Q27710
split41_split0_ctg9	303	316	P77930
split41_split0_ctg9	83333	862	P77726
split41_split0_ctg9	223283	372	Q889U1
split41_split0_ctg9	3702	299	Q8VZC0
split41_split0_ctg9	223283	303	Q889R0
split41_split0_ctg9	83333	734	P25539
split41_split0_ctg9	659	427	P51961
split41_split0_ctg9	208964	721	Q9HWX4
split41_split0_ctg9	351746	301	A5VXW0
split41_split0_ctg9	216595	334	C3K2R8
split41_split0_ctg9	199310	661	P0AGG1
split41_split0_ctg9	216595	419	C3K2R5
split41_split0_ctg9	83333	810	P33222
split41_split0_ctg9	71421	928	Q57168
split41_split0_ctg9	243232	826	Q60296
split41_split0_ctg9	83333	674	P45423
split41_split0_ctg9	71421	2092	O05052
split41_split0_ctg9	83334	400	P0ABP7
split41_split0_ctg9	349747	469	A7FJD3
split41_split0_ctg9	223283	372	Q889M7
split41_split0_ctg9	208964	472	Q06553
split41_split0_ctg9	83333	420	P21367
split41_split0_ctg9	216595	152	C3K2Q9
split41_split0_ctg9	83333	548	P22939
split41_split0_ctg9	216595	1267	C3K2R1
split41_split0_ctg9	298386	1198	Q6LLU3
split41_split0_ctg9	83333	546	P77395
split41_split0_ctg9	83333	2936	P30015
split41_split0_ctg9	160488	1919	Q88QK7
split41_split0_ctg9	539	1157	P35649
split42_split0_ctg9	381666	1290	P28614
split42_split0_ctg9	83333	939	P37773
split42_split0_ctg9	208964	415	Q9HX08
split42_split0_ctg9	216595	821	C3K2M9
split42_split0_ctg9	220664	443	Q4K5G0
split42_split0_ctg9	208963	225	Q02SH2
split42_split0_ctg9	216595	329	C3K2M6
split42_split0_ctg9	83334	1257	P0AD67
split42_split0_ctg9	623	695	P0ABG9
split42_split0_ctg9	83333	646	P41052
split42_split0_ctg9	208963	660	A0A0H2ZFV1
split42_split0_ctg9	205922	185	Q3K6A2
split42_split0_ctg9	216595	447	C3K2L9
split42_split0_ctg9	216595	702	C3K2L8
split42_split0_ctg9	224308	599	O34851
split42_split0_ctg9	208964	206	Q9HUI3
split42_split0_ctg9	83333	936	P33224
split42_split0_ctg9	83334	994	P0AE13
split42_split0_ctg9	208964	390	Q9HX48
split42_split0_ctg9	83333	1589	P37024
split42_split0_ctg9	393305	568	A1JHZ2
split42_split0_ctg9	216595	405	C3K2K2
split42_split0_ctg9	216595	870	C3K2K3
split42_split0_ctg9	220664	899	Q4K5I3
split42_split0_ctg9	623	646	P0A9K6
split42_split0_ctg9	216595	321	C3K2K8
split42_split0_ctg9	243277	546	Q9KTE3
split42_split0_ctg9	223283	1048	Q87VX7
split42_split0_ctg9	216595	1817	C3K2L2
split42_split0_ctg9	205922	458	Q3K692
split42_split0_ctg9	83333	329	P30149
split42_split0_ctg9	233413	287	Q7U2S5
split42_split0_ctg9	83333	419	P45469
split42_split0_ctg9	287	1035	Q9ZAA1
split42_split0_ctg9	83333	872	P0AEJ6
split42_split0_ctg9	216595	554	C3K2P6
split44_split0_ctg9	83334	546	P0AA72
split44_split0_ctg9	83333	848	P25888
split44_split0_ctg9	208964	397	Q9HX72
split44_split0_ctg9	83334	588	P0AGG3
split44_split0_ctg9	160488	1291	Q88JU3
split44_split0_ctg9	83333	1030	P26459
split44_split0_ctg9	208964	1015	Q59635
split44_split0_ctg9	208964	895	P96963
split44_split0_ctg9	83333	1409	P39396
split44_split0_ctg9	199310	145	P0AAT0
split44_split0_ctg9	83333	640	P24203
split44_split0_ctg9	71421	1117	P45127
split44_split0_ctg9	99287	892	P15111
split44_split0_ctg9	208964	857	Q9I310
split44_split0_ctg9	264730	844	Q48DU7
split44_split0_ctg9	381754	773	A6UXQ5
split44_split0_ctg9	208964	247	Q9HVI1
split44_split0_ctg9	216595	261	C3K2E3
split44_split0_ctg9	205922	733	Q3K6H7
split44_split0_ctg9	83333	821	P31466
split44_split0_ctg9	294	750	Q9RHS9
split44_split0_ctg9	160488	308	Q88K84
split44_split0_ctg9	227882	539	Q82M83
split44_split0_ctg9	199310	586	P64430
split44_split0_ctg9	32049	633	P28606
split45_split0_ctg9	83333	804	P75867
split45_split0_ctg9	216595	312	C3K2C1
split45_split0_ctg9	83334	480	P0ACM1
split45_split0_ctg9	208964	300	O68560
split45_split0_ctg9	205922	181	Q3KIA5
split45_split0_ctg9	294	246	O68563
split45_split0_ctg9	216595	355	C3K276
split45_split0_ctg9	220664	1230	Q4KIH1
split45_split0_ctg9	216595	771	C3K274
split45_split0_ctg9	216595	520	Q84CP9
split45_split0_ctg9	160488	706	Q88DU5
split45_split0_ctg9	223283	76	Q87WP3
split45_split0_ctg9	223283	2142	Q87WP4
split45_split0_ctg9	223283	302	Q87WP5
split45_split0_ctg9	216595	435	C3K267
split45_split0_ctg9	90370	1249	P63344
split45_split0_ctg9	623	533	P0AC15
split45_split0_ctg9	216595	895	C3K264
split45_split0_ctg9	220664	497	Q4KIF9
split45_split0_ctg9	205918	235	P95577
split45_split0_ctg9	208964	198	P95453
split45_split0_ctg9	345073	1059	A5F379
split45_split0_ctg9	294	356	O68564
split45_split0_ctg9	216595	325	C3K282
split45_split0_ctg9	83333	1077	Q46839
split2_ctg9	216595	320	C3K261
split2_ctg9	83334	950	P0AFF8
split2_ctg9	216595	1580	C3K259
split2_ctg9	216595	252	C3K258
split2_ctg9	220664	617	Q4KIF4
split2_ctg9	216595	179	C3K256
split2_ctg9	216595	1362	C3K255
split2_ctg9	83332	761	P96847
split2_ctg9	216595	475	C3K238
split2_ctg9	632	527	Q56992
split2_ctg9	205922	507	Q3K6R9
split2_ctg9	243277	1489	Q9KUC0
split2_ctg9	90370	271	P0A1G6
split2_ctg9	220664	610	Q4K5Z0
split2_ctg9	83333	452	P14377
split2_ctg9	83333	833	P14375
split2_ctg9	90370	859	Q8Z9C3
split2_ctg9	208964	320	Q9HV71
split2_ctg9	216595	524	Q9ZEP8
split2_ctg9	216595	564	Q9ZEP7
split2_ctg9	216595	1149	C3K249
split2_ctg9	160488	1358	Q88DW6
ctg87	330879	1527	Q4WBR0
ctg88	9606	534	O43868
ctg88	9823	458	O62667
ctg89	344612	1107	A1CTI3
ctg90	224308	212	O34691
ctg90	559292	391	P39932
ctg92	559292	105	P27466
ctg92	227321	308	Q00771
ctg94	3702	144	O81098
ctg94	294746	94	A5DHV9
ctg94	8400	168	C1C4M8
ctg94	284592	57	Q6BIX5
ctg94	8355	55	Q6NU29
ctg94	8400	78	C1C4M8
ctg97	559292	372	Q12000
ctg97	8364	85	A4IGY3
ctg98	559292	70	P40303
ctg98	4081	88	O24030
ctg101	44689	70	Q54TY7
ctg101	237561	104	Q5AFP3
ctg102	10090	295	Q9ET22
ctg103	10090	55	Q99JW2
ctg103	10090	190	Q99JW2
ctg107	44689	2675	Q54YZ9
ctg107	227321	731	G5EAZ3
ctg108	44689	239	Q54DX7
ctg109	284591	209	Q6C161
ctg109	237631	1246	Q4P358
ctg111	6239	96	H2KZZ2
ctg112	559292	482	P32599
ctg112	559292	422	P32599
ctg115	330879	81	E5DG73
ctg115	330879	93	E5DG73
ctg115	559292	147	P19541
ctg118	9606	700	Q6JQN1
ctg118	6239	67	Q17820
ctg130	684364	552	F4P804
ctg132	367110	444	P27121
ctg133	3702	356	Q9SA27
ctg133	559292	62	P38009
ctg133	284812	109	O74928
ctg133	559292	214	P38009
ctg133	559292	53	P38009
ctg133	559292	166	P38009
ctg133	559292	150	P38009
ctg133	284812	153	O74928
ctg133	284812	192	O74928
ctg133	5839	57	P41001
ctg133	3888	108	O24308
ctg136	7955	398	Q503V9
ctg136	9606	796	P17405
ctg137	3702	130	Q9M1I6
ctg144	44689	85	Q54LN9
ctg144	44689	164	Q54LN9
ctg144	9913	219	Q0II68
ctg144	44689	162	Q54LN9
ctg145	655844	785	E9FCP7
ctg145	107832	3189	Q8J294
ctg146	39947	50	Q10I26
ctg146	306901	108	Q2HFP1
ctg146	237631	642	Q4P331
ctg148	227321	292	Q5BC71
ctg148	10116	89	Q641W2
ctg148	10116	145	Q641W2
ctg149	284812	208	Q9P376
ctg149	6715	142	P00765
ctg149	8855	137	P06902
ctg151	3702	161	Q9M9G6
ctg153	10090	1598	O54774
ctg154	3702	138	Q8LFD1
ctg154	7668	130	Q26619
ctg155	9913	65	Q3SZJ9
ctg155	237561	61	P31353
ctg155	559292	92	P07283
ctg155	9031	522	Q5ZIU3
ctg155	3702	126	Q9FEA2
ctg155	322098	66	Q2NIP6
ctg155	251221	132	Q7NI06
ctg155	194439	356	Q9F724
ctg157	6687	756	Q8N0N3
ctg157	12942	64	P32470
ctg157	10116	4643	P97526
ctg159	10090	174	Q9ES18
ctg162	44689	122	P52285
ctg169	284812	106	Q9HDZ9
ctg169	284812	286	Q9HDZ9
ctg171	5479	706	P56092
ctg173	44689	115	Q9U9A3
ctg173	44689	49	Q9U9A3
ctg173	44689	72	Q54RD6
ctg173	284812	79	P36614
ctg173	330879	91	Q4WM22
ctg173	3702	78	Q9SX52
ctg173	284812	181	P36614
ctg174	284812	287	Q9P6P9
ctg174	284812	69	Q9P6P9
ctg174	9606	88	Q15120
ctg44	306901	72	Q2GXM1
ctg45	8364	136	Q6P4W8
ctg45	237631	3321	Q4P9K9
ctg48	44689	165	Q02720
ctg48	3702	143	O64816
ctg48	9913	123	P20427
ctg48	284812	94	P40231
ctg48	367110	79	Q8TG13
ctg50	284812	61	O74534
ctg50	284812	710	O74534
ctg54	330879	64	Q4WWS3
ctg54	283643	110	P0CR61
ctg54	367110	77	Q7SH92
ctg54	330879	60	Q4WWS3
ctg55	83558	71	Q9Z760
ctg55	377629	196	C5BTX7
ctg55	196162	108	A1SME0
ctg58	3702	139	Q9STH1
ctg58	3847	175	Q43468
ctg58	6239	169	P91917
ctg58	7227	225	Q8SWU7
ctg58	6239	64	P91917
ctg58	9031	157	Q5ZM25
ctg61	284812	106	P33277
ctg61	284812	69	P33277
ctg61	284812	100	P33277
ctg61	4540	160	P34106
ctg61	44689	146	Q54MJ7
ctg61	9606	102	Q8TD30
ctg65	559292	266	P40074
ctg65	284812	358	O74327
ctg72	237561	68	O42825
ctg72	227321	207	Q9C3Y4
ctg72	227321	99	Q9C3Y4
ctg201	10090	710	Q8K2H4
ctg201	3702	1189	Q9FME8
ctg201	9606	193	Q96Q80
ctg203	6655	152	O61462
ctg204	9986	153	P35748
ctg204	9606	3240	P35749
ctg204	5476	351	Q8J0Q0
ctg204	1111708	249	P72926
ctg204	1111708	213	P72926
ctg204	103690	102	Q8YSU5
ctg208	284812	149	P78811
ctg212	9606	278	Q92609
ctg217	9913	522	P00639
ctg220	284812	218	Q09907
ctg220	227321	283	C8VC05
ctg223	559292	303	P32562
ctg224	3702	60	Q9ZVU5
ctg224	10090	305	Q8K339
ctg227	10090	1410	Q8BGE5
ctg228	552536	94	B8DHM6
ctg234	3702	1071	Q9SJK3
ctg234	39947	600	Q7Y001
ctg239	7955	118	E7F1C4
ctg239	7955	207	E7F1C4
ctg239	83333	403	P42620
ctg240	284812	600	P08092
ctg241	5076	94	Q9Y8G8
ctg243	7227	651	P04323
ctg245	284812	445	O74327
ctg245	559292	284	P40074
ctg246	330879	78	Q4WCM6
ctg246	283643	71	P0CP79
ctg246	9606	123	O43447
ctg248	284812	163	Q9UT42
ctg248	559292	479	P42951
ctg248	6239	194	Q27484
ctg249	10090	466	P55772
ctg250	9606	169	Q9UQ35
ctg256	284812	206	O74304
ctg256	284812	272	O74304
ctg256	559292	430	P53599
ctg261	29924	147	P14249
ctg264	284812	160	O14351
ctg271	284593	190	Q6FM46
ctg271	284812	116	Q9UUF7
ctg271	10116	82	P23514
ctg271	39947	705	Q53PC7
ctg278	284812	251	Q9P6L7
ctg278	284812	144	Q9P6L7
ctg278	284812	530	O13747
ctg280	284812	152	O13728
ctg280	10090	91	O88990
ctg280	284812	76	O13728
ctg287	284812	676	O14019
ctg289	284813	123	Q8SW18
ctg290	10090	54	Q8BFZ3
ctg290	28845	145	P53458
ctg290	153466	458	Q964E1
ctg290	7726	116	Q00215
ctg292	284812	151	P26674
ctg294	3702	886	Q56WD3
ctg296	284812	51	P00046
ctg296	237561	171	P53698
ctg298	3702	1675	A0A1P8ASY1
ctg298	10116	64	D3ZG52
ctg306	212035	568	Q5UQG7
ctg307	6687	736	Q8N0N3
ctg308	227321	136	Q5BCU8
ctg308	500485	1337	A7KAL2
ctg311	284591	83	Q6C2F4
ctg312	3702	1653	Q9SJK3
ctg315	7227	133	P20825
ctg315	559292	73	P47051
ctg316	559292	126	P06786
ctg316	284593	133	O93794
ctg316	559292	176	P06786
ctg316	9031	115	O42131
ctg316	9031	137	O42131
ctg316	6239	90	Q23670
ctg319	39946	100	A2Z9B8
ctg320	10090	93	Q8BTE0
ctg320	264203	284	O66114
ctg320	284593	145	O93794
ctg320	284593	256	O93794
ctg320	7227	270	P15348
ctg320	3888	614	O24308
ctg324	284812	156	Q9P3T7
ctg324	44689	123	Q55GE2
ctg324	284812	79	Q9P3T7
ctg327	4498	61	P40412
ctg327	284812	90	Q9UTM4
ctg327	284812	134	Q9UTM4
ctg327	284812	322	Q9UTM4
ctg327	284812	213	Q9UTM4
ctg328	747089	1049	Q8NKE1
ctg328	9606	365	Q04446
ctg330	10141	96	Q99P66
ctg330	237631	138	P0C197
ctg330	284812	83	Q9C0V4
split0_ctg335	208964	2192	Q9HWB8
split0_ctg335	224308	627	P50845
split0_ctg335	585054	641	B7LTG7
split0_ctg335	208964	1103	Q9HWT7
split0_ctg335	208964	347	Q9HWT6
split0_ctg335	208964	743	Q9HXM1
split0_ctg335	224308	691	O34788
split0_ctg335	303	1091	Q9WWW2
split0_ctg335	98360	414	Q9RPU5
split0_ctg335	98360	518	Q9RPU5
split0_ctg335	562	936	P42269
split0_ctg335	562	567	Q05353
split0_ctg335	562	255	Q05354
split0_ctg335	160488	834	Q88FY6
split0_ctg335	562	529	P42270
split0_ctg335	507522	526	B5Y2D2
split0_ctg335	160488	839	Q88FY6
split0_ctg335	208964	546	O68827
split0_ctg335	83333	471	P21514
split0_ctg335	303	369	P16635
split0_ctg335	83331	361	P9WLH6
split0_ctg335	83333	459	P05050
split0_ctg335	83333	700	P06134
split0_ctg335	354	466	P37734
split0_ctg335	354	449	P37731
split0_ctg335	220664	720	Q4KB64
split0_ctg335	224308	1003	O05519
split0_ctg335	882211	155	A0A0F6P9C0
split0_ctg335	266834	832	P56902
split0_ctg335	224308	801	Q08432
split0_ctg335	86003	707	O05616
split0_ctg335	303	649	O54037
split0_ctg335	83333	243	P0ACN2
split0_ctg335	208964	566	P40883
split0_ctg335	198628	1397	Q47162
split0_ctg335	243232	557	Q57552
split0_ctg335	224308	481	P49938
split0_ctg335	882211	803	A0A0J6G7P5
split0_ctg335	208964	729	P21175
split0_ctg335	615	2022	P09489
split0_ctg335	204773	751	Q5QCP2
split0_ctg335	1219076	859	P0DPE4
split0_ctg335	224324	229	O66536
split0_ctg335	83332	1167	O05307
split0_ctg335	223283	867	Q881J7
split0_ctg335	83333	1709	P33129
split0_ctg335	268954	602	O52866
split0_ctg335	381754	706	A6UZY0
split0_ctg335	224308	1084	P40871
split0_ctg335	393305	1498	P48633
split0_ctg335	882102	775	Q6W4T3
split0_ctg335	393305	2853	P48633
split0_ctg335	1911	481	P33586
split0_ctg335	208964	206	Q51507
split0_ctg335	208964	930	Q51508
split0_ctg335	83333	529	P39315
split0_ctg335	208964	1060	Q9HUR2
split0_ctg335	303	989	Q59702
split0_ctg335	160488	852	Q88JX6
split0_ctg335	208964	826	Q9I3S1
split0_ctg335	220664	207	Q4KB60
split0_ctg335	379731	399	A4VND9
split0_ctg335	379731	594	A4VND8
split0_ctg335	208964	578	Q9I291
split0_ctg335	208964	900	P23189
split0_ctg335	90370	389	P0A252
split0_ctg335	208964	1026	Q9I6Z2
split0_ctg335	72587	743	P80064
split0_ctg335	562	253	P62573
split0_ctg335	272558	720	Q9Z9P2
split0_ctg335	303	685	Q9Z429
ctg338	9606	73	Q96RQ3
ctg338	243232	131	Q58626
ctg338	44689	1142	Q54KE6
ctg339	4113	366	Q41418
split1_split0_ctg2	224308	858	P42237
split1_split0_ctg2	465817	631	B2VJK4
split1_split0_ctg2	465817	177	B2VJK3
split1_split0_ctg2	465817	1113	B2VJK3
split1_split0_ctg2	83333	228	P21865
split1_split0_ctg2	83333	486	P21865
split1_split0_ctg2	83333	980	P21865
split1_split0_ctg2	71421	1195	Q57180
split1_split0_ctg2	99287	87	Q56143
split1_split0_ctg2	561230	321	C6DJS4
split1_split0_ctg2	465817	625	B2VG89
split3_split0_ctg2	290339	802	A7MKI5
split3_split0_ctg2	83334	232	P0AG98
split3_split0_ctg2	90370	369	P0AA03
split3_split0_ctg2	465817	274	B2VG92
split3_split0_ctg2	507522	444	B5XYF8
split3_split0_ctg2	218491	307	Q6DAN2
split3_split0_ctg2	465817	2687	B2VG96
split3_split0_ctg2	465817	2785	B2VG97
split3_split0_ctg2	83333	964	P39389
split3_split0_ctg2	439843	539	B4TQK6
split3_split0_ctg2	465817	731	B2VG77
split3_split0_ctg2	454166	461	B5F1I1
split3_split0_ctg2	90370	402	P0A1U5
split3_split0_ctg2	623	172	P0ACF3
split3_split0_ctg2	399741	1054	A8G8G3
split3_split0_ctg2	90370	869	Q8Z334
split3_split0_ctg2	399742	336	A4W5B8
split3_split0_ctg2	218491	1320	Q6DAM0
split3_split0_ctg2	439843	410	B4TQK3
split14_split0_ctg2	465817	655	B2VK85
split14_split0_ctg2	83333	1079	P08997
split14_split0_ctg2	99287	876	P51066
split14_split0_ctg2	382245	1167	A4SQ71
split14_split0_ctg2	83333	2482	P13009
split14_split0_ctg2	83333	861	P08660
split14_split0_ctg2	83334	451	Q8X6K6
split14_split0_ctg2	99287	586	Q8ZKL0
split14_split0_ctg2	290339	349	A7MPN9
split14_split0_ctg2	393305	564	A1JRU3
split14_split0_ctg2	83334	227	P0ABN3
split14_split0_ctg2	529507	221	B4EYR3
split14_split0_ctg2	561230	1607	C6DKD0
split14_split0_ctg2	714	479	O85818
split14_split0_ctg2	99287	996	P40730
split14_split0_ctg2	507522	1130	B5XY03
split14_split0_ctg2	83333	432	P75884
split14_split0_ctg2	83333	509	P75883
split14_split0_ctg2	83333	1459	P32689
split14_split0_ctg2	99287	547	P17430
split25_split0_ctg2	465817	534	B2VIE6
split25_split0_ctg2	83333	503	P75672
split25_split0_ctg2	90370	487	P0A1H0
split25_split0_ctg2	242619	55	P46071
split25_split0_ctg2	382	449	Q6TMG4
split25_split0_ctg2	284812	676	O13842
split25_split0_ctg2	1422	483	P27675
split25_split0_ctg2	224308	821	O32148
split25_split0_ctg2	1422	747	P37113
split25_split0_ctg2	290339	430	A7MK09
split25_split0_ctg2	465817	462	B2VIR2
split25_split0_ctg2	465817	389	B2VIR1
split25_split0_ctg2	272620	809	A6T655
split25_split0_ctg2	465817	377	B2VIQ7
split25_split0_ctg2	83333	549	Q47147
split25_split0_ctg2	199310	713	P59477
split25_split0_ctg2	529507	249	B4EUU7
split25_split0_ctg2	83333	989	P15288
split25_split0_ctg2	66692	219	Q5WC31
split25_split0_ctg2	83334	469	P0AAA0
split25_split0_ctg2	99287	1629	Q8ZRJ7
split25_split0_ctg2	290339	666	A7MKX3
split25_split0_ctg2	83333	793	P77806
split25_split0_ctg2	83333	539	Q47679
split25_split0_ctg2	272620	1067	A6T9C8
split25_split0_ctg2	47660	894	Q936X3
split25_split0_ctg2	349747	333	A7FFK7
split25_split0_ctg2	465817	532	B2VHJ7
split25_split0_ctg2	199310	902	P0AEZ8
split25_split0_ctg2	83333	576	P30864
split26_split0_ctg2	465817	862	B2VHN2
split26_split0_ctg2	199310	285	Q8FKM4
split26_split0_ctg2	465817	722	B2VHM7
split26_split0_ctg2	465817	812	B2VHM6
split26_split0_ctg2	552	1227	Q46636
split26_split0_ctg2	630	147	P0A363
split26_split0_ctg2	83333	122	P0DPC9
split26_split0_ctg2	83333	731	P17583
split26_split0_ctg2	83334	1080	P65254
split26_split0_ctg2	83333	477	P0ACL7
split26_split0_ctg2	290339	767	A7MNF6
split26_split0_ctg2	83333	289	P0C0L2
split26_split0_ctg2	83333	65	Q2EES1
split26_split0_ctg2	394	1124	P55552
split26_split0_ctg2	507522	747	B5XXK2
split26_split0_ctg2	465817	865	B2VHN8
split26_split0_ctg2	83333	925	P77554
split26_split0_ctg2	83333	908	P21693
split26_split0_ctg2	99287	710	P02941
split26_split0_ctg2	90370	644	Q56119
split29_split0_ctg2	349746	317	A9R0J8
split30_split0_ctg2	465817	263	B2VHN8
split34_split0_ctg2	465817	270	B2VBV2
split3_split38_split0_ctg2	83333	183	P09148
split40_split0_ctg2	83333	1388	P15038
split40_split0_ctg2	83333	279	P75874
split40_split0_ctg2	290339	177	A7ME43
split40_split0_ctg2	343509	228	Q2NU63
split40_split0_ctg2	465817	812	B2VDG5
split40_split0_ctg2	290339	213	A7ME45
split40_split0_ctg2	585397	319	B7MS74
split40_split0_ctg2	83333	288	P0AB12
split40_split0_ctg2	83333	1410	P75870
split40_split0_ctg2	405955	325	A1A9M7
split43_split0_ctg2	199310	1575	P59664
split43_split0_ctg2	465817	194	B2VEL2
split43_split0_ctg2	83333	376	P06610
split43_split0_ctg2	290338	497	A8AHA1
split43_split0_ctg2	83333	319	P23898
split43_split0_ctg2	465817	990	B2VEL5
split43_split0_ctg2	83333	1579	P23538
split43_split0_ctg2	83333	2081	P77748
split43_split0_ctg2	83333	259	P77667
split43_split0_ctg2	83333	498	P77499
split43_split0_ctg2	83333	850	P77689
split43_split0_ctg2	41514	839	A9MEP3
split43_split0_ctg2	399742	280	A4W9R4
split43_split0_ctg2	83333	583	P75954
split43_split0_ctg2	552	148	P02939
split43_split0_ctg2	83333	679	P0AFS7
split43_split0_ctg2	549	576	O54458
split43_split0_ctg2	549	700	O54459
split45_split0_ctg2	290338	486	A8AL27
split47_split0_ctg2	83333	424	P00895
split47_split0_ctg2	83333	396	P00904
split47_split0_ctg2	465817	644	B2VKT4
split47_split0_ctg2	99287	900	P00910
split47_split0_ctg2	561230	151	C6DGZ5
split49_split0_ctg2	465817	221	B2VKT2
split49_split0_ctg2	290339	528	A7MMG7
split49_split0_ctg2	83334	246	P0AAM0
split49_split0_ctg2	41514	442	A9MPE1
split49_split0_ctg2	465817	354	B2VKV9
split49_split0_ctg2	90370	266	P0A1A2
split49_split0_ctg2	199310	197	P0AB56
split49_split0_ctg2	399742	983	A4WB84
split49_split0_ctg2	465817	224	B2VKV3
split49_split0_ctg2	83334	1762	P0A9Q8
split49_split0_ctg2	630	256	P0DOA5
split49_split0_ctg2	465817	328	B2VKX1
split49_split0_ctg2	83333	570	P37051
split49_split0_ctg2	623	606	P0AFR1
split49_split0_ctg2	83333	683	P0AEV1
split49_split0_ctg2	83334	608	P0AEP5
split49_split0_ctg2	208964	876	O86422
split49_split0_ctg2	168927	694	Q04871
split49_split0_ctg2	99287	404	Q7CQF3
split49_split0_ctg2	83333	406	P25743
split49_split0_ctg2	83333	1117	P23843
split49_split0_ctg2	99287	1126	P06202
split49_split0_ctg2	83334	591	P0AFH4
split49_split0_ctg2	83334	569	P0AFH7
split49_split0_ctg2	83333	664	P76027
split49_split0_ctg2	99287	677	P08007
split49_split0_ctg2	83333	451	P02929
split49_split0_ctg2	83333	407	P0A915
split55_split0_ctg2	83333	1000	P04995
