split42_split0_ctg9	P0AD67	1257
split42_split0_ctg9	P0ABG9	695
split42_split0_ctg9	P41052	646
split42_split0_ctg9	A0A0H2ZFV1	660
split42_split0_ctg9	Q3K6A2	185
split42_split0_ctg9	C3K2L9	447
split42_split0_ctg9	C3K2L8	702
split42_split0_ctg9	O34851	599
split42_split0_ctg9	Q9HUI3	206
split42_split0_ctg9	P33224	936
split42_split0_ctg9	P0AE13	994
split42_split0_ctg9	Q9HX48	390
split42_split0_ctg9	P37024	1589
split42_split0_ctg9	A1JHZ2	568
split42_split0_ctg9	C3K2K2	405
split42_split0_ctg9	C3K2K3	870
split42_split0_ctg9	Q4K5I3	899
split42_split0_ctg9	P0A9K6	646
split42_split0_ctg9	C3K2K8	321
split42_split0_ctg9	Q9KTE3	546
split42_split0_ctg9	Q87VX7	1048
split42_split0_ctg9	C3K2L2	1817
split42_split0_ctg9	Q3K692	458
split42_split0_ctg9	P30149	329
split42_split0_ctg9	Q7U2S5	287
split42_split0_ctg9	P45469	419
split42_split0_ctg9	Q9ZAA1	1035
split42_split0_ctg9	P0AEJ6	872
split42_split0_ctg9	C3K2P6	554
split44_split0_ctg9	P0AA72	546
split44_split0_ctg9	P25888	848
split44_split0_ctg9	Q9HX72	397
split44_split0_ctg9	P0AGG3	588
split44_split0_ctg9	Q88JU3	1291
split44_split0_ctg9	P26459	1030
split44_split0_ctg9	Q59635	1015
split44_split0_ctg9	P96963	895
split44_split0_ctg9	P39396	1409
split44_split0_ctg9	P0AAT0	145
split44_split0_ctg9	P24203	640
split44_split0_ctg9	P45127	1117
split44_split0_ctg9	P15111	892
split44_split0_ctg9	Q9I310	857
split44_split0_ctg9	Q48DU7	844
split44_split0_ctg9	A6UXQ5	773
split44_split0_ctg9	Q9HVI1	247
split44_split0_ctg9	C3K2E3	261
split44_split0_ctg9	Q3K6H7	733
split44_split0_ctg9	P31466	821
split44_split0_ctg9	Q9RHS9	750
split44_split0_ctg9	Q88K84	308
split44_split0_ctg9	Q82M83	539
split44_split0_ctg9	P64430	586
split44_split0_ctg9	P28606	633
split45_split0_ctg9	P75867	804
split45_split0_ctg9	C3K2C1	312
split45_split0_ctg9	P0ACM1	480
split45_split0_ctg9	O68560	300
split45_split0_ctg9	Q3KIA5	181
split45_split0_ctg9	O68563	246
split45_split0_ctg9	C3K276	355
split45_split0_ctg9	Q4KIH1	1230
split45_split0_ctg9	C3K274	771
split45_split0_ctg9	Q84CP9	520
split45_split0_ctg9	Q88DU5	706
split45_split0_ctg9	Q87WP3	76
split45_split0_ctg9	Q87WP4	2142
split45_split0_ctg9	Q87WP5	302
split45_split0_ctg9	C3K267	435
split45_split0_ctg9	P63344	1249
split45_split0_ctg9	P0AC15	533
split45_split0_ctg9	C3K264	895
split45_split0_ctg9	Q4KIF9	497
split45_split0_ctg9	P95577	235
split45_split0_ctg9	P95453	198
split45_split0_ctg9	A5F379	1059
split45_split0_ctg9	O68564	356
split45_split0_ctg9	C3K282	325
split45_split0_ctg9	Q46839	1077
split2_ctg9	C3K261	320
split2_ctg9	P0AFF8	950
split2_ctg9	C3K259	1580
split2_ctg9	C3K258	252
split2_ctg9	Q4KIF4	617
split2_ctg9	C3K256	179
split2_ctg9	C3K255	1362
split2_ctg9	P96847	761
split2_ctg9	C3K238	475
split2_ctg9	Q56992	527
split2_ctg9	Q3K6R9	507
split2_ctg9	Q9KUC0	1489
split2_ctg9	P0A1G6	271
split2_ctg9	Q4K5Z0	610
split2_ctg9	P14377	452
split2_ctg9	P14375	833
split2_ctg9	Q8Z9C3	859
split2_ctg9	Q9HV71	320
split2_ctg9	Q9ZEP8	524
split2_ctg9	Q9ZEP7	564
split2_ctg9	C3K249	1149
split2_ctg9	Q88DW6	1358
ctg87	Q4WBR0	1527
ctg88	O43868	534
ctg88	O62667	458
ctg89	A1CTI3	1107
ctg90	O34691	212
ctg90	P39932	391
ctg92	P27466	105
ctg92	Q00771	308
ctg94	O81098	144
ctg94	A5DHV9	94
ctg94	C1C4M8	168
ctg94	Q6BIX5	57
ctg94	Q6NU29	55
ctg94	C1C4M8	78
ctg97	Q12000	372
ctg97	A4IGY3	85
ctg98	P40303	70
ctg98	O24030	88
ctg101	Q54TY7	70
ctg101	Q5AFP3	104
ctg102	Q9ET22	295
ctg103	Q99JW2	55
ctg103	Q99JW2	190
ctg107	Q54YZ9	2675
ctg107	G5EAZ3	731
ctg108	Q54DX7	239
ctg109	Q6C161	209
ctg109	Q4P358	1246
ctg111	H2KZZ2	96
ctg112	P32599	482
ctg112	P32599	422
ctg115	E5DG73	81
ctg115	E5DG73	93
ctg115	P19541	147
ctg118	Q6JQN1	700
ctg118	Q17820	67
ctg130	F4P804	552
ctg132	P27121	444
ctg133	Q9SA27	356
ctg133	P38009	62
ctg133	O74928	109
ctg133	P38009	214
ctg133	P38009	53
ctg133	P38009	166
ctg133	P38009	150
ctg133	O74928	153
ctg133	O74928	192
ctg133	P41001	57
ctg133	O24308	108
ctg136	Q503V9	398
ctg136	P17405	796
ctg137	Q9M1I6	130
ctg144	Q54LN9	85
ctg144	Q54LN9	164
ctg144	Q0II68	219
ctg144	Q54LN9	162
ctg145	E9FCP7	785
ctg145	Q8J294	3189
ctg146	Q10I26	50
ctg146	Q2HFP1	108
ctg146	Q4P331	642
ctg148	Q5BC71	292
ctg148	Q641W2	89
ctg148	Q641W2	145
ctg149	Q9P376	208
ctg149	P00765	142
ctg149	P06902	137
ctg151	Q9M9G6	161
ctg153	O54774	1598
ctg154	Q8LFD1	138
ctg154	Q26619	130
ctg155	Q3SZJ9	65
ctg155	P31353	61
ctg155	P07283	92
ctg155	Q5ZIU3	522
ctg155	Q9FEA2	126
ctg155	Q2NIP6	66
ctg155	Q7NI06	132
ctg155	Q9F724	356
ctg157	Q8N0N3	756
ctg157	P32470	64
ctg157	P97526	4643
ctg159	Q9ES18	174
ctg162	P52285	122
ctg169	Q9HDZ9	106
ctg169	Q9HDZ9	286
ctg171	P56092	706
ctg173	Q9U9A3	115
ctg173	Q9U9A3	49
ctg173	Q54RD6	72
ctg173	P36614	79
ctg173	Q4WM22	91
ctg173	Q9SX52	78
ctg173	P36614	181
ctg174	Q9P6P9	287
ctg174	Q9P6P9	69
ctg174	Q15120	88
ctg44	Q2GXM1	72
ctg45	Q6P4W8	136
ctg45	Q4P9K9	3321
ctg48	Q02720	165
ctg48	O64816	143
ctg48	P20427	123
ctg48	P40231	94
ctg48	Q8TG13	79
ctg50	O74534	61
ctg50	O74534	710
ctg54	Q4WWS3	64
ctg54	P0CR61	110
ctg54	Q7SH92	77
ctg54	Q4WWS3	60
ctg55	Q9Z760	71
ctg55	C5BTX7	196
ctg55	A1SME0	108
ctg58	Q9STH1	139
ctg58	Q43468	175
ctg58	P91917	169
ctg58	Q8SWU7	225
ctg58	P91917	64
ctg58	Q5ZM25	157
ctg61	P33277	106
ctg61	P33277	69
ctg61	P33277	100
ctg61	P34106	160
ctg61	Q54MJ7	146
ctg61	Q8TD30	102
ctg65	P40074	266
ctg65	O74327	358
ctg72	O42825	68
ctg72	Q9C3Y4	207
ctg72	Q9C3Y4	99
ctg201	Q8K2H4	710
ctg201	Q9FME8	1189
ctg201	Q96Q80	193
ctg203	O61462	152
ctg204	P35748	153
ctg204	P35749	3240
ctg204	Q8J0Q0	351
ctg204	P72926	249
ctg204	P72926	213
ctg204	Q8YSU5	102
ctg208	P78811	149
ctg212	Q92609	278
ctg217	P00639	522
ctg220	Q09907	218
ctg220	C8VC05	283
ctg223	P32562	303
ctg224	Q9ZVU5	60
ctg224	Q8K339	305
ctg227	Q8BGE5	1410
ctg228	B8DHM6	94
ctg234	Q9SJK3	1071
ctg234	Q7Y001	600
ctg239	E7F1C4	118
ctg239	E7F1C4	207
ctg239	P42620	403
ctg240	P08092	600
ctg241	Q9Y8G8	94
ctg243	P04323	651
ctg245	O74327	445
ctg245	P40074	284
ctg246	Q4WCM6	78
ctg246	P0CP79	71
ctg246	O43447	123
ctg248	Q9UT42	163
ctg248	P42951	479
ctg248	Q27484	194
ctg249	P55772	466
ctg250	Q9UQ35	169
ctg256	O74304	206
ctg256	O74304	272
ctg256	P53599	430
ctg261	P14249	147
ctg264	O14351	160
ctg271	Q6FM46	190
ctg271	Q9UUF7	116
ctg271	P23514	82
ctg271	Q53PC7	705
ctg278	Q9P6L7	251
ctg278	Q9P6L7	144
ctg278	O13747	530
ctg280	O13728	152
ctg280	O88990	91
ctg280	O13728	76
ctg287	O14019	676
ctg289	Q8SW18	123
ctg290	Q8BFZ3	54
ctg290	P53458	145
ctg290	Q964E1	458
ctg290	Q00215	116
ctg292	P26674	151
ctg294	Q56WD3	886
ctg296	P00046	51
ctg296	P53698	171
ctg298	A0A1P8ASY1	1675
ctg298	D3ZG52	64
ctg306	Q5UQG7	568
ctg307	Q8N0N3	736
ctg308	Q5BCU8	136
ctg308	A7KAL2	1337
ctg311	Q6C2F4	83
ctg312	Q9SJK3	1653
ctg315	P20825	133
ctg315	P47051	73
ctg316	P06786	126
ctg316	O93794	133
ctg316	P06786	176
ctg316	O42131	115
ctg316	O42131	137
ctg316	Q23670	90
ctg319	A2Z9B8	100
ctg320	Q8BTE0	93
ctg320	O66114	284
ctg320	O93794	145
ctg320	O93794	256
ctg320	P15348	270
ctg320	O24308	614
ctg324	Q9P3T7	156
ctg324	Q55GE2	123
ctg324	Q9P3T7	79
ctg327	P40412	61
ctg327	Q9UTM4	90
ctg327	Q9UTM4	134
ctg327	Q9UTM4	322
ctg327	Q9UTM4	213
ctg328	Q8NKE1	1049
ctg328	Q04446	365
ctg330	Q99P66	96
ctg330	P0C197	138
ctg330	Q9C0V4	83
split0_ctg335	Q9HWB8	2192
split0_ctg335	P50845	627
split0_ctg335	B7LTG7	641
split0_ctg335	Q9HWT7	1103
split0_ctg335	Q9HWT6	347
split0_ctg335	Q9HXM1	743
split0_ctg335	O34788	691
split0_ctg335	Q9WWW2	1091
split0_ctg335	Q9RPU5	414
split0_ctg335	Q9RPU5	518
split0_ctg335	P42269	936
split0_ctg335	Q05353	567
split0_ctg335	Q05354	255
split0_ctg335	Q88FY6	834
split0_ctg335	P42270	529
split0_ctg335	B5Y2D2	526
split0_ctg335	Q88FY6	839
split0_ctg335	O68827	546
split0_ctg335	P21514	471
split0_ctg335	P16635	369
split0_ctg335	P9WLH6	361
split0_ctg335	P05050	459
split0_ctg335	P06134	700
split0_ctg335	P37734	466
split0_ctg335	P37731	449
split0_ctg335	Q4KB64	720
split0_ctg335	O05519	1003
split0_ctg335	A0A0F6P9C0	155
split0_ctg335	P56902	832
split0_ctg335	Q08432	801
split0_ctg335	O05616	707
split0_ctg335	O54037	649
split0_ctg335	P0ACN2	243
split0_ctg335	P40883	566
split0_ctg335	Q47162	1397
split0_ctg335	Q57552	557
split0_ctg335	P49938	481
split0_ctg335	A0A0J6G7P5	803
split0_ctg335	P21175	729
split0_ctg335	P09489	2022
split0_ctg335	Q5QCP2	751
split0_ctg335	P0DPE4	859
split0_ctg335	O66536	229
split0_ctg335	O05307	1167
split0_ctg335	Q881J7	867
split0_ctg335	P33129	1709
split0_ctg335	O52866	602
split0_ctg335	A6UZY0	706
split0_ctg335	P40871	1084
split0_ctg335	P48633	1498
split0_ctg335	Q6W4T3	775
split0_ctg335	P48633	2853
split0_ctg335	P33586	481
split0_ctg335	Q51507	206
split0_ctg335	Q51508	930
split0_ctg335	P39315	529
split0_ctg335	Q9HUR2	1060
split0_ctg335	Q59702	989
split0_ctg335	Q88JX6	852
split0_ctg335	Q9I3S1	826
split0_ctg335	Q4KB60	207
split0_ctg335	A4VND9	399
split0_ctg335	A4VND8	594
split0_ctg335	Q9I291	578
split0_ctg335	P23189	900
split0_ctg335	P0A252	389
split0_ctg335	Q9I6Z2	1026
split0_ctg335	P80064	743
split0_ctg335	P62573	253
split0_ctg335	Q9Z9P2	720
split0_ctg335	Q9Z429	685
ctg338	Q96RQ3	73
ctg338	Q58626	131
ctg338	Q54KE6	1142
ctg339	Q41418	366
split1_split0_ctg2	P42237	858
split1_split0_ctg2	B2VJK4	631
split1_split0_ctg2	B2VJK3	177
split1_split0_ctg2	B2VJK3	1113
split1_split0_ctg2	P21865	228
split1_split0_ctg2	P21865	486
split1_split0_ctg2	P21865	980
split1_split0_ctg2	Q57180	1195
split1_split0_ctg2	Q56143	87
split1_split0_ctg2	C6DJS4	321
split1_split0_ctg2	B2VG89	625
split3_split0_ctg2	A7MKI5	802
split3_split0_ctg2	P0AG98	232
split3_split0_ctg2	P0AA03	369
split3_split0_ctg2	B2VG92	274
split3_split0_ctg2	B5XYF8	444
split3_split0_ctg2	Q6DAN2	307
split3_split0_ctg2	B2VG96	2687
split3_split0_ctg2	B2VG97	2785
split3_split0_ctg2	P39389	964
split3_split0_ctg2	B4TQK6	539
split3_split0_ctg2	B2VG77	731
split3_split0_ctg2	B5F1I1	461
split3_split0_ctg2	P0A1U5	402
split3_split0_ctg2	P0ACF3	172
split3_split0_ctg2	A8G8G3	1054
split3_split0_ctg2	Q8Z334	869
split3_split0_ctg2	A4W5B8	336
split3_split0_ctg2	Q6DAM0	1320
split3_split0_ctg2	B4TQK3	410
split14_split0_ctg2	B2VK85	655
split14_split0_ctg2	P08997	1079
split14_split0_ctg2	P51066	876
split14_split0_ctg2	A4SQ71	1167
split14_split0_ctg2	P13009	2482
split14_split0_ctg2	P08660	861
split14_split0_ctg2	Q8X6K6	451
split14_split0_ctg2	Q8ZKL0	586
split14_split0_ctg2	A7MPN9	349
split14_split0_ctg2	A1JRU3	564
split14_split0_ctg2	P0ABN3	227
split14_split0_ctg2	B4EYR3	221
split14_split0_ctg2	C6DKD0	1607
split14_split0_ctg2	O85818	479
split14_split0_ctg2	P40730	996
split14_split0_ctg2	B5XY03	1130
split14_split0_ctg2	P75884	432
split14_split0_ctg2	P75883	509
split14_split0_ctg2	P32689	1459
split14_split0_ctg2	P17430	547
split25_split0_ctg2	B2VIE6	534
split25_split0_ctg2	P75672	503
split25_split0_ctg2	P0A1H0	487
split25_split0_ctg2	P46071	55
split25_split0_ctg2	Q6TMG4	449
split25_split0_ctg2	O13842	676
split25_split0_ctg2	P27675	483
split25_split0_ctg2	O32148	821
split25_split0_ctg2	P37113	747
split25_split0_ctg2	A7MK09	430
split25_split0_ctg2	B2VIR2	462
split25_split0_ctg2	B2VIR1	389
split25_split0_ctg2	A6T655	809
split25_split0_ctg2	B2VIQ7	377
split25_split0_ctg2	Q47147	549
split25_split0_ctg2	P59477	713
split25_split0_ctg2	B4EUU7	249
split25_split0_ctg2	P15288	989
split25_split0_ctg2	Q5WC31	219
split25_split0_ctg2	P0AAA0	469
split25_split0_ctg2	Q8ZRJ7	1629
split25_split0_ctg2	A7MKX3	666
split25_split0_ctg2	P77806	793
split25_split0_ctg2	Q47679	539
split25_split0_ctg2	A6T9C8	1067
split25_split0_ctg2	Q936X3	894
split25_split0_ctg2	A7FFK7	333
split25_split0_ctg2	B2VHJ7	532
split25_split0_ctg2	P0AEZ8	902
split25_split0_ctg2	P30864	576
split26_split0_ctg2	B2VHN2	862
split26_split0_ctg2	Q8FKM4	285
split26_split0_ctg2	B2VHM7	722
split26_split0_ctg2	B2VHM6	812
split26_split0_ctg2	Q46636	1227
split26_split0_ctg2	P0A363	147
split26_split0_ctg2	P0DPC9	122
split26_split0_ctg2	P17583	731
split26_split0_ctg2	P65254	1080
split26_split0_ctg2	P0ACL7	477
split26_split0_ctg2	A7MNF6	767
split26_split0_ctg2	P0C0L2	289
split26_split0_ctg2	Q2EES1	65
split26_split0_ctg2	P55552	1124
split26_split0_ctg2	B5XXK2	747
split26_split0_ctg2	B2VHN8	865
split26_split0_ctg2	P77554	925
split26_split0_ctg2	P21693	908
split26_split0_ctg2	P02941	710
split26_split0_ctg2	Q56119	644
split29_split0_ctg2	A9R0J8	317
split30_split0_ctg2	B2VHN8	263
split34_split0_ctg2	B2VBV2	270
split3_split38_split0_ctg2	P09148	183
split40_split0_ctg2	P15038	1388
split40_split0_ctg2	P75874	279
split40_split0_ctg2	A7ME43	177
split40_split0_ctg2	Q2NU63	228
split40_split0_ctg2	B2VDG5	812
split40_split0_ctg2	A7ME45	213
split40_split0_ctg2	B7MS74	319
split40_split0_ctg2	P0AB12	288
split40_split0_ctg2	P75870	1410
split40_split0_ctg2	A1A9M7	325
split43_split0_ctg2	P59664	1575
split43_split0_ctg2	B2VEL2	194
split43_split0_ctg2	P06610	376
split43_split0_ctg2	A8AHA1	497
split43_split0_ctg2	P23898	319
split43_split0_ctg2	B2VEL5	990
split43_split0_ctg2	P23538	1579
split43_split0_ctg2	P77748	2081
split43_split0_ctg2	P77667	259
split43_split0_ctg2	P77499	498
split43_split0_ctg2	P77689	850
split43_split0_ctg2	A9MEP3	839
split43_split0_ctg2	A4W9R4	280
split43_split0_ctg2	P75954	583
split43_split0_ctg2	P02939	148
split43_split0_ctg2	P0AFS7	679
split43_split0_ctg2	O54458	576
split43_split0_ctg2	O54459	700
split45_split0_ctg2	A8AL27	486
split47_split0_ctg2	P00895	424
split47_split0_ctg2	P00904	396
split47_split0_ctg2	B2VKT4	644
split47_split0_ctg2	P00910	900
split47_split0_ctg2	C6DGZ5	151
split49_split0_ctg2	B2VKT2	221
split49_split0_ctg2	A7MMG7	528
split49_split0_ctg2	P0AAM0	246
split49_split0_ctg2	A9MPE1	442
split49_split0_ctg2	B2VKV9	354
split49_split0_ctg2	P0A1A2	266
split49_split0_ctg2	P0AB56	197
split49_split0_ctg2	A4WB84	983
split49_split0_ctg2	B2VKV3	224
split49_split0_ctg2	P0A9Q8	1762
split49_split0_ctg2	P0DOA5	256
split49_split0_ctg2	B2VKX1	328
split49_split0_ctg2	P37051	570
split49_split0_ctg2	P0AFR1	606
split49_split0_ctg2	P0AEV1	683
split49_split0_ctg2	P0AEP5	608
split49_split0_ctg2	O86422	876
split49_split0_ctg2	Q04871	694
split49_split0_ctg2	Q7CQF3	404
split49_split0_ctg2	P25743	406
split49_split0_ctg2	P23843	1117
split49_split0_ctg2	P06202	1126
split49_split0_ctg2	P0AFH4	591
split49_split0_ctg2	P0AFH7	569
split49_split0_ctg2	P76027	664
split49_split0_ctg2	P08007	677
split49_split0_ctg2	P02929	451
split49_split0_ctg2	P0A915	407
split55_split0_ctg2	P04995	1000
split55_split0_ctg2	P52598	483
split55_split0_ctg2	P76038	505
split55_split0_ctg2	P0A9U6	298
split55_split0_ctg2	P37906	872
split55_split0_ctg2	P0AD13	488
split55_split0_ctg2	P0AD13	160
split55_split0_ctg2	P78061	970
split55_split0_ctg2	P0AA48	885
split55_split0_ctg2	Q6CZ26	566
split55_split0_ctg2	Q6CZ25	845
split55_split0_ctg2	Q6CZ24	419
split55_split0_ctg2	Q46891	548
split55_split0_ctg2	Q46892	835
split55_split0_ctg2	P37604	792
split55_split0_ctg2	P33011	709
split55_split0_ctg2	A1JTU7	192
split56_split0_ctg2	C6DF77	534
split61_split0_ctg2	P0AGG5	300
split61_split0_ctg2	Q47319	449
split61_split0_ctg2	P76594	1077
split61_split0_ctg2	P76594	689
split61_split0_ctg2	P23830	922
split61_split0_ctg2	P46126	173
split61_split0_ctg2	P0AEX3	842
split61_split0_ctg2	P0AGJ6	697
split61_split0_ctg2	P0AD55	123
split61_split0_ctg2	P0AD55	130
split61_split0_ctg2	Q47689	920
split61_split0_ctg2	Q47690	619
split61_split0_ctg2	P22036	1776
split61_split0_ctg2	P32053	789
split61_split0_ctg2	P12552	171
split61_split0_ctg2	P68666	212
split61_split0_ctg2	P10277	1585
split61_split0_ctg2	Q55587	970
split61_split0_ctg2	P0ACV8	169
split61_split0_ctg2	A0A0H2ZGW7	630
split61_split0_ctg2	P77463	496
split61_split0_ctg2	Q53193	431
split61_split0_ctg2	A0A0H2ZH52	408
split61_split0_ctg2	P0A952	377
split61_split0_ctg2	Q56108	154
split61_split0_ctg2	B2VDV1	276
split61_split0_ctg2	P39452	1450
split61_split0_ctg2	P17424	652
split61_split0_ctg2	P17328	779
split61_split0_ctg2	P17327	255
split61_split0_ctg2	P14176	418
split61_split0_ctg2	Q8ZML1	674
split61_split0_ctg2	Q8X4V6	738
split61_split0_ctg2	P0ACS1	344
split61_split0_ctg2	P27303	752
split61_split0_ctg2	P0AEJ1	1010
split72_split0_ctg2	P0AC04	493
split72_split0_ctg2	P0AD51	207
split72_split0_ctg2	Q02286	764
split72_split0_ctg2	P64434	511
split72_split0_ctg2	P37908	813
split72_split0_ctg2	B2VHD6	175
split72_split0_ctg2	A7ZQC7	345
split72_split0_ctg2	Q32CN1	1729
split72_split0_ctg2	P77475	388
split72_split0_ctg2	P0ADR0	286
split72_split0_ctg2	A1JK14	1070
split72_split0_ctg2	Q6D1T5	359
split72_split0_ctg2	P0AGD8	876
split72_split0_ctg2	B2VHI6	166
split72_split0_ctg2	P0A2B5	378
split72_split0_ctg2	B7LUW6	510
split72_split0_ctg2	A8GA21	224
split72_split0_ctg2	P00888	721
split72_split0_ctg2	Q02287	747
split72_split0_ctg2	Q8ZBV7	661
split72_split0_ctg2	P33644	170
split72_split0_ctg2	A0A384KG77	284
split72_split0_ctg2	Q7AMH5	1652
split98_split0_ctg2	P0A9W9	382
split98_split0_ctg2	A8GKG5	334
split98_split0_ctg2	A8GKG6	647
split98_split0_ctg2	B2VK95	886
split98_split0_ctg2	P0AGJ0	896
split98_split0_ctg2	B2VK97	257
split98_split0_ctg2	P36677	240
split98_split0_ctg2	P0ACS6	264
split98_split0_ctg2	P36675	126
split98_split0_ctg2	P30852	754
split98_split0_ctg2	B5XNC6	319
split98_split0_ctg2	P45771	406
split98_split0_ctg2	Q0T019	395
split98_split0_ctg2	B7NLK0	549
split1_split306_ctg2	P15754	271
split1_split306_ctg2	I1WFC0	246
split1_split306_ctg2	P35649	241
split1_split306_ctg2	A7ZSL6	272
split1_split306_ctg2	Q6CZW5	1421
split1_split306_ctg2	A7MKI5	802
split1_split306_ctg2	P0A1Z6	138
split1_split306_ctg2	O68926	314
split1_split306_ctg2	A7MPI7	416
split1_split306_ctg2	A1JS46	383
split1_split306_ctg2	Q57J34	191
split1_split306_ctg2	B2VK61	556
split1_split306_ctg2	B5F8E8	193
split1_split306_ctg2	A9MN53	209
split1_split306_ctg2	B2VK58	464
split1_split306_ctg2	B2VK57	271
split1_split306_ctg2	B2VK56	115
split1_split306_ctg2	B7M1M5	175
split1_split306_ctg2	Q9I6Z0	861
split10_split306_ctg2	P63390	1232
split10_split306_ctg2	P45524	689
