scaffold_18288	2.27
scaffold_18142	2.29
scaffold_18805	2.31
scaffold_7682	2.31
scaffold_18214	2.32
scaffold_18888	2.32
scaffold_11695	2.33
scaffold_16762	2.33
scaffold_16278	2.34
scaffold_12996	2.35
scaffold_19701	2.35
scaffold_16147	2.37
scaffold_19500	2.38
scaffold_14147	2.39
scaffold_18619	2.39
scaffold_13985	2.42
scaffold_18921	2.46
scaffold_11377	2.47
scaffold_11952	2.47
scaffold_13030	2.48
scaffold_17814	2.48
scaffold_14952	2.51
scaffold_14740	2.53
scaffold_16392	2.54
scaffold_18405	2.55
scaffold_18709	2.55
scaffold_16838	2.56
scaffold_11375	2.57
scaffold_13097	2.59
scaffold_15745	2.59
scaffold_17904	2.61
scaffold_18385	2.64
scaffold_17712	2.66
scaffold_17877	2.66
scaffold_18626	2.66
scaffold_19238	2.66
scaffold_19391	2.67
scaffold_14271	2.68
scaffold_17189	2.69
scaffold_18972	2.69
scaffold_17888	2.71
scaffold_12658	2.73
scaffold_18061	2.73
scaffold_11891	2.74
scaffold_16006	2.75
scaffold_18639	2.75
scaffold_19715	2.77
scaffold_18486	2.78
scaffold_17107	2.80
scaffold_18091	2.80
scaffold_13232	2.82
scaffold_19480	2.83
scaffold_19571	2.86
scaffold_19753	2.86
scaffold_19732	2.87
scaffold_12998	2.88
scaffold_16891	2.88
scaffold_18565	2.88
scaffold_15257	2.89
scaffold_15716	2.90
scaffold_19551	2.91
scaffold_13726	2.93
scaffold_16279	2.93
scaffold_16682	2.93
scaffold_13172	2.97
scaffold_19290	2.99
scaffold_19744	2.99
scaffold_15792	3.04
scaffold_17792	3.07
scaffold_18816	3.10
scaffold_18693	3.11
scaffold_18459	3.13
scaffold_19154	3.13
scaffold_12749	3.14
scaffold_15873	3.14
scaffold_10967	3.17
scaffold_14366	3.18
scaffold_16159	3.18
scaffold_10799	3.19
scaffold_16795	3.22
scaffold_15202	3.25
scaffold_18882	3.25
scaffold_11388	3.26
scaffold_17551	3.27
scaffold_16474	3.28
scaffold_18060	3.28
scaffold_18644	3.28
scaffold_15887	3.32
scaffold_19721	3.32
scaffold_16605	3.41
scaffold_18212	3.41
scaffold_18310	3.41
scaffold_17200	3.44
scaffold_13649	3.47
scaffold_15076	3.49
scaffold_16924	3.49
scaffold_17385	3.51
scaffold_18917	3.52
scaffold_10242	3.53
scaffold_17685	3.53
scaffold_18452	3.55
scaffold_18576	3.57
scaffold_8415	3.57
scaffold_18876	3.58
scaffold_15438	3.63
scaffold_12185	3.64
scaffold_17299	3.64
scaffold_17146	3.65
scaffold_19697	3.66
scaffold_18125	3.67
scaffold_15159	3.70
scaffold_10347	3.71
scaffold_14611	3.71
scaffold_14728	3.71
scaffold_13308	3.75
scaffold_18596	3.77
scaffold_18903	3.78
scaffold_19058	3.80
scaffold_19710	3.81
scaffold_17427	3.86
scaffold_13022	3.87
scaffold_17588	3.87
scaffold_10349	3.91
scaffold_15691	3.92
scaffold_18042	3.95
scaffold_18205	3.95
scaffold_19233	3.95
scaffold_16114	3.99
scaffold_10706	4.03
scaffold_19225	4.04
scaffold_11730	4.10
scaffold_15991	4.14
scaffold_19654	4.21
scaffold_19174	4.35
scaffold_19694	4.38
scaffold_19067	4.40
scaffold_18392	4.43
scaffold_19261	4.44
scaffold_19683	4.48
scaffold_16876	4.50
scaffold_19061	4.51
scaffold_19675	4.53
scaffold_18598	4.54
scaffold_19690	4.54
scaffold_19140	4.58
scaffold_18975	4.65
scaffold_17957	4.70
scaffold_16836	4.73
scaffold_19713	4.75
scaffold_17351	4.77
scaffold_18637	4.81
scaffold_15404	4.86
scaffold_18775	4.87
scaffold_18466	4.89
scaffold_19688	4.96
scaffold_19169	4.98
scaffold_15051	4.99
scaffold_19193	5.00
scaffold_18417	5.03
scaffold_19252	5.06
scaffold_18428	5.10
scaffold_19728	5.11
scaffold_18040	5.15
scaffold_19729	5.15
scaffold_18664	5.20
scaffold_15324	5.22
scaffold_17244	5.25
scaffold_19179	5.27
scaffold_18621	5.33
scaffold_17010	5.36
scaffold_18411	5.38
scaffold_18488	5.39
scaffold_18870	5.40
scaffold_13281	5.41
scaffold_18059	5.55
scaffold_18893	5.64
scaffold_18963	5.74
scaffold_18658	5.79
scaffold_18762	5.79
scaffold_19633	5.79
scaffold_18525	5.83
scaffold_18649	5.85
scaffold_19227	5.89
scaffold_15946	5.96
scaffold_12324	5.98
scaffold_18582	6.08
scaffold_19436	6.09
scaffold_18156	6.10
scaffold_18851	6.11
scaffold_19680	6.12
scaffold_19716	6.12
scaffold_12990	6.14
scaffold_19649	6.28
scaffold_16646	6.43
scaffold_19204	6.50
scaffold_14387	6.67
scaffold_18883	6.75
scaffold_19550	6.85
scaffold_17451	6.92
scaffold_14198	6.93
scaffold_13209	7.31
scaffold_18100	7.39
scaffold_9675	7.43
scaffold_19679	7.57
scaffold_16206	7.58
scaffold_18653	7.74
scaffold_19722	7.90
scaffold_19076	7.91
scaffold_19720	8.44
scaffold_19726	8.47
scaffold_19718	8.73
scaffold_16681	9.02
scaffold_19672	9.04
scaffold_19133	9.14
scaffold_17617	9.23
scaffold_19457	9.24
scaffold_16355	9.43
scaffold_12080	9.65
scaffold_19706	9.89
scaffold_19628	9.91
scaffold_19746	10.09
scaffold_17942	10.60
scaffold_18031	10.69
scaffold_19474	10.74
scaffold_18503	10.82
scaffold_15889	11.20
scaffold_19705	11.31
scaffold_19731	11.74
scaffold_16737	12.11
scaffold_19537	12.94
scaffold_12937	13.48
scaffold_19735	13.92
scaffold_18436	14.01
scaffold_19149	14.69
scaffold_19451	15.46
scaffold_19684	16.70
scaffold_17829	17.79
scaffold_18518	17.98
scaffold_15603	18.16
scaffold_18736	18.77
scaffold_16596	18.97
scaffold_17418	19.24
scaffold_18529	19.52
scaffold_14909	19.88
scaffold_11996	20.04
scaffold_18490	20.11
scaffold_19435	22.44
scaffold_17796	22.58
scaffold_18599	23.22
scaffold_14957	23.50
scaffold_16242	23.72
scaffold_14102	23.79
scaffold_17711	23.83
scaffold_19103	24.37
scaffold_16321	25.03
scaffold_17027	26.02
scaffold_17563	26.04
scaffold_14531	26.95
scaffold_18083	27.17
scaffold_17894	27.64
scaffold_18164	28.18
scaffold_18535	28.29
scaffold_15926	28.38
scaffold_14733	28.45
scaffold_19569	29.02
scaffold_19100	29.03
scaffold_18189	29.25
scaffold_15467	29.56
scaffold_16659	30.05
scaffold_17667	30.21
scaffold_16524	30.30
scaffold_19664	30.40
scaffold_14495	30.81
scaffold_17864	30.96
scaffold_18128	31.03
scaffold_15835	31.50
scaffold_18811	31.94
scaffold_14722	32.14
scaffold_12556	32.21
scaffold_18393	32.75
scaffold_17090	32.95
scaffold_18426	33.05
scaffold_17862	33.57
scaffold_19253	33.58
scaffold_15334	33.67
scaffold_18699	34.13
scaffold_18183	34.34
scaffold_16538	34.46
scaffold_18867	34.49
scaffold_14901	34.84
scaffold_19187	34.93
scaffold_19348	35.59
scaffold_18018	36.02
scaffold_15536	36.44
scaffold_18065	36.53
scaffold_17715	37.04
scaffold_18468	37.07
scaffold_16438	37.24
scaffold_17914	37.99
scaffold_19598	38.25
scaffold_18467	38.87
scaffold_19368	38.96
scaffold_18866	39.04
scaffold_17184	39.35
scaffold_16065	39.82
scaffold_19441	39.82
scaffold_16918	39.88
scaffold_16979	40.18
scaffold_18937	40.59
scaffold_17420	40.84
scaffold_11829	40.86
scaffold_18379	40.91
scaffold_18406	41.05
scaffold_19445	41.22
scaffold_18415	41.52
scaffold_16053	41.61
scaffold_19115	41.78
scaffold_19410	41.87
scaffold_16317	42.98
scaffold_19017	43.14
scaffold_19026	43.18
scaffold_18087	43.45
scaffold_18019	43.74
scaffold_17577	43.75
scaffold_17275	44.15
scaffold_16129	44.30
scaffold_17821	44.31
scaffold_17664	45.22
scaffold_18103	45.35
scaffold_19053	45.49
scaffold_17013	45.52
scaffold_18580	45.65
scaffold_19689	45.75
scaffold_18263	45.83
scaffold_17215	46.02
scaffold_17341	46.16
scaffold_17311	46.32
scaffold_16634	46.61
scaffold_14030	46.64
scaffold_15890	46.93
scaffold_18280	47.31
scaffold_13181	47.38
scaffold_18718	47.60
scaffold_15575	47.73
scaffold_19594	47.82
scaffold_19596	47.91
scaffold_18289	48.10
scaffold_17301	48.34
scaffold_15886	48.60
scaffold_19029	48.70
scaffold_19490	48.76
scaffold_17763	48.90
scaffold_14316	48.94
scaffold_19310	49.21
scaffold_18389	49.66
scaffold_15608	49.75
scaffold_17512	49.78
scaffold_13539	49.98
scaffold_18284	50.16
scaffold_16678	50.63
scaffold_18948	50.67
scaffold_15830	50.69
scaffold_15641	50.75
scaffold_13914	50.77
scaffold_18821	50.87
scaffold_18000	50.98
scaffold_16570	51.10
scaffold_15696	51.11
scaffold_17284	51.33
scaffold_16432	51.41
scaffold_18760	51.61
scaffold_16965	51.68
scaffold_18659	51.72
scaffold_19424	51.74
scaffold_14618	51.76
scaffold_15252	51.81
scaffold_10522	51.85
scaffold_17253	51.92
scaffold_13655	51.94
scaffold_17417	51.97
scaffold_15987	52.07
scaffold_18567	52.24
scaffold_16330	52.25
scaffold_16999	52.30
scaffold_17846	52.30
scaffold_14339	52.37
scaffold_15726	52.47
scaffold_19418	52.49
scaffold_15017	52.63
scaffold_17047	52.63
scaffold_17528	52.81
scaffold_13159	52.85
scaffold_17160	52.95
scaffold_18015	53.05
scaffold_18910	53.21
scaffold_18534	53.24
scaffold_17506	53.28
scaffold_18541	53.28
scaffold_8845	53.47
scaffold_14732	53.49
scaffold_17916	53.69
scaffold_14024	53.93
scaffold_15189	54.09
scaffold_16391	54.11
scaffold_15678	54.29
scaffold_14229	54.39
scaffold_18685	54.41
scaffold_17672	54.43
scaffold_17535	54.45
scaffold_17949	54.51
scaffold_18264	54.57
scaffold_18230	54.71
scaffold_19248	54.81
scaffold_17049	55.02
scaffold_16992	55.07
scaffold_17830	55.17
scaffold_16376	55.63
scaffold_19460	55.64
scaffold_14819	55.72
scaffold_15403	55.94
scaffold_19040	55.95
scaffold_19678	56.16
scaffold_16739	56.25
scaffold_16976	56.27
scaffold_17287	56.27
scaffold_17026	56.29
scaffold_15819	56.39
scaffold_17338	56.60
scaffold_17683	56.91
scaffold_15129	56.98
scaffold_17700	57.10
scaffold_17544	57.16
scaffold_10016	57.18
scaffold_14980	57.20
scaffold_18887	57.24
scaffold_18105	57.29
scaffold_17598	57.38
scaffold_17205	57.45
scaffold_15364	57.49
scaffold_14694	57.50
scaffold_16034	57.57
scaffold_17203	57.58
scaffold_15805	57.74
scaffold_15350	57.76
scaffold_16047	57.76
scaffold_13855	57.77
scaffold_19139	57.78
scaffold_11942	57.79
scaffold_16214	57.84
scaffold_17105	57.93
scaffold_16521	57.99
scaffold_16016	58.02
scaffold_17000	58.17
scaffold_15673	58.20
scaffold_16868	58.20
scaffold_16639	58.23
scaffold_16464	58.30
scaffold_17450	58.30
scaffold_15100	58.36
scaffold_17429	58.38
scaffold_2631	58.47
scaffold_17109	58.49
scaffold_15922	58.56
scaffold_12140	58.62
scaffold_16293	58.66
scaffold_15739	58.75
scaffold_18336	58.77
scaffold_18342	59.02
scaffold_18822	59.11
scaffold_13797	59.17
scaffold_19081	59.20
scaffold_17410	59.23
scaffold_17387	59.35
scaffold_6545	59.35
scaffold_16411	59.40
scaffold_15358	59.42
scaffold_16276	59.48
scaffold_15670	59.52
scaffold_17621	59.56
scaffold_15587	59.63
scaffold_16089	59.67
scaffold_19340	59.70
scaffold_16072	59.71
scaffold_15761	59.77
scaffold_15698	59.93
scaffold_14844	60.01
scaffold_19409	60.02
scaffold_16013	60.05
scaffold_15582	60.10
scaffold_18290	60.22
scaffold_17946	60.23
scaffold_19634	60.24
scaffold_15492	60.47
scaffold_15093	60.66
scaffold_18453	60.70
scaffold_18557	60.74
scaffold_14966	60.75
scaffold_16344	60.78
scaffold_16036	61.01
scaffold_16797	61.06
scaffold_19082	61.06
scaffold_18106	61.14
scaffold_19025	61.14
scaffold_16021	61.22
scaffold_9616	61.22
scaffold_11690	61.31
scaffold_15311	61.34
scaffold_18520	61.50
scaffold_17558	61.55
scaffold_18933	61.59
scaffold_12947	61.60
scaffold_12771	61.70
scaffold_17708	61.75
scaffold_19098	61.77
scaffold_12224	61.84
scaffold_15774	62.08
scaffold_16112	62.19
scaffold_17884	62.31
scaffold_16031	62.34
scaffold_19422	62.44
scaffold_16338	62.46
scaffold_13103	62.47
scaffold_11146	62.55
scaffold_15843	62.57
scaffold_13964	62.61
scaffold_16128	62.62
scaffold_16485	62.79
scaffold_18546	62.92
scaffold_18754	62.93
scaffold_11944	63.16
scaffold_9832	63.29
scaffold_18670	63.44
scaffold_17251	63.48
scaffold_19110	63.49
scaffold_10914	63.51
scaffold_15361	63.62
scaffold_17012	63.64
scaffold_17545	63.64
scaffold_15935	63.87
scaffold_16503	63.89
scaffold_15362	64.09
scaffold_11746	64.10
scaffold_16162	64.17
scaffold_18454	64.24
scaffold_16713	64.31
scaffold_16247	64.36
scaffold_13617	64.41
scaffold_19010	64.55
scaffold_17334	64.56
scaffold_18993	64.56
scaffold_12111	64.60
scaffold_10364	64.62
scaffold_16354	64.69
scaffold_14814	64.70
scaffold_17369	64.75
scaffold_15841	64.76
scaffold_18208	64.77
scaffold_16046	64.81
scaffold_18073	64.82
scaffold_10864	64.85
scaffold_14476	64.87
scaffold_13377	64.89
scaffold_15069	64.90
scaffold_16643	64.90
scaffold_17332	64.93
scaffold_16504	65.00
scaffold_17179	65.00
scaffold_12879	65.02
scaffold_14107	65.02
scaffold_14500	65.09
scaffold_18175	65.10
scaffold_17154	65.16
scaffold_17163	65.28
scaffold_14578	65.29
scaffold_15043	65.29
scaffold_18483	65.30
scaffold_16005	65.34
scaffold_8670	65.34
scaffold_12798	65.35
scaffold_12287	65.38
scaffold_14503	65.43
scaffold_18611	65.52
scaffold_13862	65.54
scaffold_19083	65.70
scaffold_9307	65.74
scaffold_18461	65.90
scaffold_7754	65.90
scaffold_17401	65.98
scaffold_18166	66.01
scaffold_14059	66.09
scaffold_16980	66.11
scaffold_16260	66.31
scaffold_16729	66.31
scaffold_17848	66.36
scaffold_19406	66.37
scaffold_15721	66.47
scaffold_16854	66.48
scaffold_15355	66.50
scaffold_15852	66.52
scaffold_10671	66.53
scaffold_17285	66.61
scaffold_17386	66.61
scaffold_19650	66.61
scaffold_12555	66.64
scaffold_16857	66.66
scaffold_17155	66.69
scaffold_17726	66.77
scaffold_15340	66.80
scaffold_16874	66.85
scaffold_12364	66.93
scaffold_19119	66.94
scaffold_13481	66.97
scaffold_14616	67.00
scaffold_19011	67.00
scaffold_14263	67.02
scaffold_16618	67.12
scaffold_14397	67.14
scaffold_18495	67.27
scaffold_15147	67.31
scaffold_19383	67.31
scaffold_11261	67.37
scaffold_18547	67.48
scaffold_3363	67.48
scaffold_11257	67.55
scaffold_18315	67.55
scaffold_15465	67.56
scaffold_12459	67.57
scaffold_15321	67.57
scaffold_16716	67.59
scaffold_16593	67.62
scaffold_11899	67.70
scaffold_15718	67.71
scaffold_12441	67.75
scaffold_18517	67.85
scaffold_16399	67.88
scaffold_17494	67.94
scaffold_12461	68.00
scaffold_9156	68.05
scaffold_19637	68.12
scaffold_19644	68.16
scaffold_15339	68.21
scaffold_15859	68.26
scaffold_16650	68.28
scaffold_14220	68.31
scaffold_13023	68.32
scaffold_16933	68.34
scaffold_5201	68.34
scaffold_13851	68.39
scaffold_18638	68.39
scaffold_16830	68.45
scaffold_14464	68.46
scaffold_16258	68.47
scaffold_14759	68.56
scaffold_19455	68.58
scaffold_18839	68.61
scaffold_15574	68.63
scaffold_17599	68.63
scaffold_13828	68.66
scaffold_16805	68.69
scaffold_14303	68.74
scaffold_16400	68.84
scaffold_13174	68.85
scaffold_14747	68.86
scaffold_12982	68.89
scaffold_16560	68.99
scaffold_15229	69.04
scaffold_15993	69.07
scaffold_16755	69.09
scaffold_13705	69.11
scaffold_16266	69.17
scaffold_18113	69.17
scaffold_9043	69.20
scaffold_15571	69.30
scaffold_11885	69.37
scaffold_18033	69.42
scaffold_17567	69.43
scaffold_15441	69.49
scaffold_11886	69.52
scaffold_6654	69.54
scaffold_15295	69.56
scaffold_13678	69.57
scaffold_13417	69.58
scaffold_16670	69.61
scaffold_14359	69.65
scaffold_17324	69.66
scaffold_17489	69.67
scaffold_12788	69.74
scaffold_15953	69.74
scaffold_16662	69.78
scaffold_13378	69.80
scaffold_9959	69.86
scaffold_16807	69.92
scaffold_16667	69.95
scaffold_12443	69.96
scaffold_14979	69.97
scaffold_16839	69.98
scaffold_14441	70.01
scaffold_16884	70.01
scaffold_9299	70.01
scaffold_17094	70.09
scaffold_18730	70.11
scaffold_11721	70.13
scaffold_10941	70.18
scaffold_12604	70.18
scaffold_15898	70.23
scaffold_14069	70.24
scaffold_14790	70.28
scaffold_13792	70.35
scaffold_13445	70.38
scaffold_10551	70.39
scaffold_12662	70.41
scaffold_13892	70.41
scaffold_14625	70.43
scaffold_16794	70.44
scaffold_13889	70.49
scaffold_16879	70.49
scaffold_9970	70.49
scaffold_15003	70.50
scaffold_12857	70.56
scaffold_14585	70.56
scaffold_17339	70.56
scaffold_15781	70.58
scaffold_15959	70.59
scaffold_12691	70.60
scaffold_14148	70.61
scaffold_10422	70.62
scaffold_11485	70.67
scaffold_14978	70.73
scaffold_14165	70.74
scaffold_17923	70.75
scaffold_18014	70.80
scaffold_19686	70.82
scaffold_18492	70.83
scaffold_11451	70.84
scaffold_13390	70.84
scaffold_16490	70.84
scaffold_3387	70.89
scaffold_15019	70.96
scaffold_11545	70.97
scaffold_12497	71.01
scaffold_13473	71.03
scaffold_15224	71.11
scaffold_19282	71.15
scaffold_11462	71.16
scaffold_17153	71.19
scaffold_10497	71.20
scaffold_15893	71.22
scaffold_15891	71.32
scaffold_19055	71.37
scaffold_11685	71.41
scaffold_12028	71.41
scaffold_15359	71.41
scaffold_18635	71.41
scaffold_15115	71.43
scaffold_18279	71.46
scaffold_10027	71.48
scaffold_11124	71.48
scaffold_9915	71.48
scaffold_15336	71.49
scaffold_13809	71.51
scaffold_17473	71.52
scaffold_15134	71.54
scaffold_13448	71.58
scaffold_10206	71.63
scaffold_10399	71.66
scaffold_17303	71.68
scaffold_8448	71.69
scaffold_15285	71.70
scaffold_17380	71.72
scaffold_16137	71.75
scaffold_11688	71.82
scaffold_16443	71.82
scaffold_7145	71.86
scaffold_14371	71.87
scaffold_14926	71.91
scaffold_15675	71.96
scaffold_19572	71.98
scaffold_15383	72.00
scaffold_11450	72.03
scaffold_16125	72.03
scaffold_18834	72.07
scaffold_10052	72.08
scaffold_15166	72.08
scaffold_13309	72.09
scaffold_12467	72.10
scaffold_10571	72.12
scaffold_16017	72.16
scaffold_11965	72.18
scaffold_13983	72.18
scaffold_14899	72.21
scaffold_10055	72.28
scaffold_16238	72.29
scaffold_13915	72.30
scaffold_13456	72.35
scaffold_17772	72.35
scaffold_14209	72.39
scaffold_19170	72.40
scaffold_17425	72.42
scaffold_18804	72.44
scaffold_18589	72.48
scaffold_18769	72.48
scaffold_18360	72.50
scaffold_18742	72.52
scaffold_10260	72.54
scaffold_18351	72.64
scaffold_10911	72.71
scaffold_15736	72.72
scaffold_10080	72.77
scaffold_17874	72.77
scaffold_11828	72.79
scaffold_13827	72.79
scaffold_14139	72.80
scaffold_13214	72.82
scaffold_11811	72.85
scaffold_7087	72.86
scaffold_16844	72.88
scaffold_12378	72.90
scaffold_13171	72.93
scaffold_11936	72.95
scaffold_11570	72.97
scaffold_12961	72.97
scaffold_19685	72.98
scaffold_14794	72.99
scaffold_16917	72.99
scaffold_15981	73.00
scaffold_18609	73.00
scaffold_18646	73.00
scaffold_12231	73.02
scaffold_12810	73.04
scaffold_13342	73.05
scaffold_13638	73.05
scaffold_12590	73.07
scaffold_4375	73.07
scaffold_18801	73.12
scaffold_16130	73.14
scaffold_11106	73.15
scaffold_11875	73.15
scaffold_14082	73.20
scaffold_14422	73.25
scaffold_15244	73.26
scaffold_17738	73.27
scaffold_18258	73.27
scaffold_17042	73.29
scaffold_15910	73.30
scaffold_12366	73.36
scaffold_13648	73.37
scaffold_13775	73.38
scaffold_5886	73.38
scaffold_14184	73.39
scaffold_15366	73.40
scaffold_15400	73.41
scaffold_13006	73.45
scaffold_18575	73.48
scaffold_18451	73.50
scaffold_8132	73.51
scaffold_12989	73.52
scaffold_17474	73.54
scaffold_14319	73.56
scaffold_12909	73.60
scaffold_9485	73.62
scaffold_9338	73.65
scaffold_14981	73.68
scaffold_15326	73.69
scaffold_18255	73.69
scaffold_18605	73.72
scaffold_17805	73.77
scaffold_14416	73.90
scaffold_13088	73.91
scaffold_14151	73.93
scaffold_7017	73.96
scaffold_11059	73.97
scaffold_11916	73.98
scaffold_12009	73.99
scaffold_14361	74.01
scaffold_19702	74.01
scaffold_16642	74.02
scaffold_8298	74.02
scaffold_16654	74.03
scaffold_13388	74.05
scaffold_13226	74.12
scaffold_11783	74.14
scaffold_15021	74.14
scaffold_14146	74.17
scaffold_18252	74.21
scaffold_9285	74.21
scaffold_13574	74.24
scaffold_13812	74.26
scaffold_15235	74.26
scaffold_1703	74.26
scaffold_11243	74.28
scaffold_19486	74.29
scaffold_16732	74.30
scaffold_16752	74.30
scaffold_12183	74.33
scaffold_11749	74.36
scaffold_14083	74.39
scaffold_19168	74.40
scaffold_10093	74.41
scaffold_18551	74.42
scaffold_14055	74.43
scaffold_14489	74.43
scaffold_17300	74.43
scaffold_10532	74.46
scaffold_12586	74.47
scaffold_12617	74.47
scaffold_15122	74.50
scaffold_17981	74.50
scaffold_19558	74.51
scaffold_9425	74.54
scaffold_14739	74.56
scaffold_12089	74.59
scaffold_11860	74.60
scaffold_17835	74.62
scaffold_18413	74.65
scaffold_16788	74.67
scaffold_12362	74.68
scaffold_16774	74.70
scaffold_15407	74.73
scaffold_19341	74.73
scaffold_8423	74.73
scaffold_11575	74.80
scaffold_3816	74.80
scaffold_11449	74.83
scaffold_15595	74.83
scaffold_15681	74.86
scaffold_16119	74.87
scaffold_16726	74.87
scaffold_15172	74.88
scaffold_9791	74.88
scaffold_15560	74.92
scaffold_14171	74.93
scaffold_15488	74.93
scaffold_8174	74.94
scaffold_11291	74.95
scaffold_12074	74.95
scaffold_12846	74.95
scaffold_2856	74.95
scaffold_2924	74.95
scaffold_14294	74.96
scaffold_17080	74.98
scaffold_14309	75.02
scaffold_15622	75.02
